LGA_2021,Region,Year,Population Density
36960, Torres Strait Island,2008,9.39913106
36960, Torres Strait Island,2009,9.405252943
36960, Torres Strait Island,2010,9.386887294
36960, Torres Strait Island,2011,9.341993485
36960, Torres Strait Island,2012,9.384846666
36960, Torres Strait Island,2013,9.415456081
36960, Torres Strait Island,2014,9.570543784
36960, Torres Strait Island,2015,9.654209519
36960, Torres Strait Island,2016,9.743997137
36960, Torres Strait Island,2017,9.572584412
36960, Torres Strait Island,2018,9.297099676
36960, Torres Strait Island,2019,9.064468122
36960, Torres Strait Island,2020,8.911421046
36960, Torres Strait Island,2021,8.774698992
30250, Aurukun,2001,0.144666161
30250, Aurukun,2002,0.149380607
30250, Aurukun,2003,0.148168321
30250, Aurukun,2004,0.149515306
30250, Aurukun,2005,0.147898924
30250, Aurukun,2006,0.146686638
30250, Aurukun,2007,0.156789023
30250, Aurukun,2008,0.168642489
30250, Aurukun,2009,0.177128493
30250, Aurukun,2010,0.183863417
30250, Aurukun,2011,0.188308466
30250, Aurukun,2012,0.184806306
30250, Aurukun,2013,0.181842939
30250, Aurukun,2014,0.179418367
30250, Aurukun,2015,0.177936684
30250, Aurukun,2016,0.178206081
30250, Aurukun,2017,0.175242714
30250, Aurukun,2018,0.17470392
30250, Aurukun,2019,0.173761031
30250, Aurukun,2020,0.16150347
30250, Aurukun,2021,0.152343974
51890, Collie,2001,5.327476949
51890, Collie,2002,5.364907899
51890, Collie,2003,5.384208233
51890, Collie,2004,5.326307232
51890, Collie,2005,5.308176616
51890, Collie,2006,5.270745665
51890, Collie,2007,5.247351322
51890, Collie,2008,5.261972787
51890, Collie,2009,5.335080111
51890, Collie,2010,5.391226536
51890, Collie,2011,5.464333861
51890, Collie,2012,5.512877124
51890, Collie,2013,5.535101751
51890, Collie,2014,5.479540184
51890, Collie,2015,5.340928697
51890, Collie,2016,5.179507725
51890, Collie,2017,5.1982232
51890, Collie,2018,5.222202402
51890, Collie,2019,5.236239008
51890, Collie,2020,5.249105897
51890, Collie,2021,5.315194919
51120, Bruce Rock,2001,0.415459436
51120, Bruce Rock,2002,0.403715
51120, Bruce Rock,2003,0.402613959
51120, Bruce Rock,2004,0.387199386
51120, Bruce Rock,2005,0.381694182
51120, Bruce Rock,2006,0.368481691
51120, Bruce Rock,2007,0.358939336
51120, Bruce Rock,2008,0.360407391
51120, Bruce Rock,2009,0.362609473
51120, Bruce Rock,2010,0.363710514
51120, Bruce Rock,2011,0.367747664
51120, Bruce Rock,2012,0.362609473
51120, Bruce Rock,2013,0.362609473
51120, Bruce Rock,2014,0.354535173
51120, Bruce Rock,2015,0.350498023
51120, Bruce Rock,2016,0.345359832
51120, Bruce Rock,2017,0.350131009
51120, Bruce Rock,2018,0.354168159
51120, Bruce Rock,2019,0.360774405
51120, Bruce Rock,2020,0.367747664
51120, Bruce Rock,2021,0.372885855
52730, Denmark,2001,2.545368341
52730, Denmark,2002,2.575478317
52730, Denmark,2003,2.60074919
52730, Denmark,2004,2.578704386
52730, Denmark,2005,2.579779742
52730, Denmark,2006,2.579242064
52730, Denmark,2007,2.612040431
52730, Denmark,2008,2.681400912
52730, Denmark,2009,2.770655484
52730, Denmark,2010,2.821734908
52730, Denmark,2011,2.888944676
52730, Denmark,2012,3.007233868
52730, Denmark,2013,3.120683957
52730, Denmark,2014,3.157246071
52730, Denmark,2015,3.202948713
52730, Denmark,2016,3.23574708
52730, Denmark,2017,3.299730779
52730, Denmark,2018,3.318549514
52730, Denmark,2019,3.356724663
52730, Denmark,2020,3.445979235
52730, Denmark,2021,3.477164567
61810, Dorset,2001,2.294658834
61810, Dorset,2002,2.280419753
61810, Dorset,2003,2.268037944
61810, Dorset,2004,2.257203861
61810, Dorset,2005,2.251012956
61810, Dorset,2006,2.242345689
61810, Dorset,2007,2.23708342
61810, Dorset,2008,2.229654335
61810, Dorset,2009,2.229344789
61810, Dorset,2010,2.221606158
61810, Dorset,2011,2.215724799
61810, Dorset,2012,2.194675723
61810, Dorset,2013,2.169912104
61810, Dorset,2014,2.142053033
61810, Dorset,2015,2.109860328
61810, Dorset,2016,2.081382167
61810, Dorset,2017,2.091287614
61810, Dorset,2018,2.096859428
61810, Dorset,2019,2.115432142
61810, Dorset,2020,2.146696211
61810, Dorset,2021,2.164030745
65010, Southern Midlands,2001,2.212966693
65010, Southern Midlands,2002,2.22099577
65010, Southern Midlands,2003,2.230554196
65010, Southern Midlands,2004,2.243171317
65010, Southern Midlands,2005,2.236671588
65010, Southern Midlands,2006,2.242024306
65010, Southern Midlands,2007,2.261141157
65010, Southern Midlands,2008,2.297463175
65010, Southern Midlands,2009,2.347931662
65010, Southern Midlands,2010,2.388077049
65010, Southern Midlands,2011,2.395341453
65010, Southern Midlands,2012,2.387312375
65010, Southern Midlands,2013,2.363989817
65010, Southern Midlands,2014,2.347166988
65010, Southern Midlands,2015,2.330726496
65010, Southern Midlands,2016,2.325756114
65010, Southern Midlands,2017,2.350225684
65010, Southern Midlands,2018,2.404517541
65010, Southern Midlands,2019,2.490925709
65010, Southern Midlands,2020,2.56395208
65010, Southern Midlands,2021,2.614420567
10600, Bellingen,2001,7.89410971
10600, Bellingen,2002,7.918478103
10600, Bellingen,2003,7.938472682
10600, Bellingen,2004,7.917853272
10600, Bellingen,2005,7.924101578
10600, Bellingen,2006,7.945345818
10600, Bellingen,2007,7.980961162
10600, Bellingen,2008,7.98970879
10600, Bellingen,2009,8.02095032
10600, Bellingen,2010,8.054691172
10600, Bellingen,2011,8.074685751
10600, Bellingen,2012,8.065938123
10600, Bellingen,2013,8.072811259
10600, Bellingen,2014,8.078434734
10600, Bellingen,2015,8.082808549
10600, Bellingen,2016,8.092181007
10600, Bellingen,2017,8.103427958
10600, Bellingen,2018,8.117174231
10600, Bellingen,2019,8.139043302
10600, Bellingen,2020,8.201526361
10600, Bellingen,2021,8.245889333
33360, Gladstone,2001,4.337825157
33360, Gladstone,2002,4.443984031
33360, Gladstone,2003,4.564926934
33360, Gladstone,2004,4.722972983
33360, Gladstone,2005,4.825030481
33360, Gladstone,2006,4.964668028
33360, Gladstone,2007,5.111172996
33360, Gladstone,2008,5.286482978
33360, Gladstone,2009,5.441095317
33360, Gladstone,2010,5.503188243
33360, Gladstone,2011,5.671440042
33360, Gladstone,2012,5.772543731
33360, Gladstone,2013,5.928682164
33360, Gladstone,2014,6.043997598
33360, Gladstone,2015,6.075473274
33360, Gladstone,2016,6.010614304
33360, Gladstone,2017,5.998119414
33360, Gladstone,2018,6.021201577
33360, Gladstone,2019,6.063455289
33360, Gladstone,2020,6.105422858
33360, Gladstone,2021,6.133369443
16260, Parramatta,2001,2029.111192
16260, Parramatta,2002,2042.75781
16260, Parramatta,2003,2062.822154
16260, Parramatta,2004,2091.964361
16260, Parramatta,2005,2123.587772
16260, Parramatta,2006,2158.157611
16260, Parramatta,2007,2208.926844
16260, Parramatta,2008,2262.714078
16260, Parramatta,2009,2327.750229
16260, Parramatta,2010,2380.702443
16260, Parramatta,2011,2424.004209
16260, Parramatta,2012,2483.37415
16260, Parramatta,2013,2559.182062
16260, Parramatta,2014,2637.554679
16260, Parramatta,2015,2715.593288
16260, Parramatta,2016,2796.649899
16260, Parramatta,2017,2898.677447
16260, Parramatta,2018,2988.382482
16260, Parramatta,2019,3065.943937
16260, Parramatta,2020,3099.261246
16260, Parramatta,2021,3081.403741
32250, Carpentaria,2001,0.035027519
32250, Carpentaria,2002,0.035136688
32250, Carpentaria,2003,0.034965137
32250, Carpentaria,2004,0.034169766
32250, Carpentaria,2005,0.032438664
32250, Carpentaria,2006,0.03123781
32250, Carpentaria,2007,0.032547833
32250, Carpentaria,2008,0.033124867
32250, Carpentaria,2009,0.033312013
32250, Carpentaria,2010,0.034029407
32250, Carpentaria,2011,0.034263339
32250, Carpentaria,2012,0.03384226
32250, Carpentaria,2013,0.033467968
32250, Carpentaria,2014,0.032937721
32250, Carpentaria,2015,0.032625811
32250, Carpentaria,2016,0.031986395
32250, Carpentaria,2017,0.031736866
32250, Carpentaria,2018,0.03200199
32250, Carpentaria,2019,0.032625811
32250, Carpentaria,2020,0.033109271
32250, Carpentaria,2021,0.03367071
45680, Playford,2001,197.7006047
45680, Playford,2002,199.2069612
45680, Playford,2003,200.7828419
45680, Playford,2004,202.0603481
45680, Playford,2005,204.192422
45680, Playford,2006,206.790887
45680, Playford,2007,210.5480878
45680, Playford,2008,215.8550978
45680, Playford,2009,221.8225871
45680, Playford,2010,227.7582112
45680, Playford,2011,233.7285974
45680, Playford,2012,240.5014082
45680, Playford,2013,246.9034234
45680, Playford,2014,253.1258347
45680, Playford,2015,257.7607778
45680, Playford,2016,262.3175064
45680, Playford,2017,268.1951937
45680, Playford,2018,273.5949025
45680, Playford,2019,279.1278659
45680, Playford,2020,285.6863105
45680, Playford,2021,291.343838
21610, Casey,2001,440.7214248
21610, Casey,2002,461.4087874
21610, Casey,2003,485.1931484
21610, Casey,2004,504.7179155
21610, Casey,2005,522.2423343
21610, Casey,2006,538.4087632
21610, Casey,2007,558.0849608
21610, Casey,2008,580.1474103
21610, Casey,2009,602.4931814
21610, Casey,2010,621.5270205
21610, Casey,2011,638.1623956
21610, Casey,2012,657.5992352
21610, Casey,2013,679.0510778
21610, Casey,2014,703.265306
21610, Casey,2015,731.5754855
21610, Casey,2016,763.9645193
21610, Casey,2017,793.2443427
21610, Casey,2018,825.0129998
21610, Casey,2019,858.7258294
21610, Casey,2020,887.5489188
21610, Casey,2021,902.3622428
35800, Paroo,2001,0.045615952
35800, Paroo,2002,0.04467087
35800, Paroo,2003,0.044229832
35800, Paroo,2004,0.043578775
35800, Paroo,2005,0.042885715
35800, Paroo,2006,0.041814622
35800, Paroo,2007,0.04086954
35800, Paroo,2008,0.040344495
35800, Paroo,2009,0.040092473
35800, Paroo,2010,0.0404075
35800, Paroo,2011,0.040680524
35800, Paroo,2012,0.039966462
35800, Paroo,2013,0.038832364
35800, Paroo,2014,0.037950288
35800, Paroo,2015,0.036417155
35800, Paroo,2016,0.035031035
35800, Paroo,2017,0.035283056
35800, Paroo,2018,0.035031035
35800, Paroo,2019,0.035157046
35800, Paroo,2020,0.035430069
35800, Paroo,2021,0.035871107
58680, Wandering,2001,0.174907405
58680, Wandering,2002,0.183836612
58680, Wandering,2003,0.192765819
58680, Wandering,2004,0.191715324
58680, Wandering,2005,0.194341562
58680, Wandering,2006,0.195917304
58680, Wandering,2007,0.202745521
58680, Wandering,2008,0.207997996
58680, Wandering,2009,0.219028192
58680, Wandering,2010,0.230058389
58680, Wandering,2011,0.237937101
58680, Wandering,2012,0.241088586
58680, Wandering,2013,0.236886606
58680, Wandering,2014,0.237937101
58680, Wandering,2015,0.240038091
58680, Wandering,2016,0.240563338
58680, Wandering,2017,0.244240071
58680, Wandering,2018,0.251593535
58680, Wandering,2019,0.261047989
58680, Wandering,2020,0.273653929
58680, Wandering,2021,0.289411353
71000, Darwin,2001,625.8684503
71000, Darwin,2002,622.7316931
71000, Darwin,2003,619.873559
71000, Darwin,2004,623.2080488
71000, Darwin,2005,633.9844726
71000, Darwin,2006,641.4264066
71000, Darwin,2007,653.7307638
71000, Darwin,2008,670.609933
71000, Darwin,2009,690.0416497
71000, Darwin,2010,700.0271433
71000, Darwin,2011,705.2490801
71000, Darwin,2012,722.9551309
71000, Darwin,2013,745.9550212
71000, Darwin,2014,746.8717812
71000, Darwin,2015,758.2414027
71000, Darwin,2016,766.869732
71000, Darwin,2017,779.4437244
71000, Darwin,2018,775.9474535
71000, Darwin,2019,770.9861641
71000, Darwin,2020,770.4019543
71000, Darwin,2021,767.5348324
36950, Torres,2001,3.99551814
36950, Torres,2002,4.028333214
36950, Torres,2003,4.010228345
36950, Torres,2004,3.974018609
36950, Torres,2005,3.938940426
36950, Torres,2006,3.816732565
36950, Torres,2007,3.867652507
36950, Torres,2008,3.911783124
36950, Torres,2009,3.938940426
36950, Torres,2010,3.943466643
36950, Torres,2011,3.934414209
36950, Torres,2012,4.036254094
36950, Torres,2013,4.126778436
36950, Torres,2014,4.205987235
36950, Torres,2015,4.246723189
36950, Torres,2016,4.298774685
36950, Torres,2017,4.282932925
36950, Torres,2018,4.21277656
36950, Torres,2019,4.136962424
36950, Torres,2020,4.069069168
36950, Torres,2021,3.997781248
17950, Warren,2001,0.306218271
17950, Warren,2002,0.29766313
17950, Warren,2003,0.289293969
17950, Warren,2004,0.279715931
17950, Warren,2005,0.271439761
17950, Warren,2006,0.261675741
17950, Warren,2007,0.259072002
17950, Warren,2008,0.259350974
17950, Warren,2009,0.261024806
17950, Warren,2010,0.264093498
17950, Warren,2011,0.266139293
17950, Warren,2012,0.26567434
17950, Warren,2013,0.263721536
17950, Warren,2014,0.261210788
17950, Warren,2015,0.25879303
17950, Warren,2016,0.2600949
17950, Warren,2017,0.254980413
17950, Warren,2018,0.252190693
17950, Warren,2019,0.247355178
17950, Warren,2020,0.244658449
17950, Warren,2021,0.240473869
20110, Alpine,2001,2.65425716
20110, Alpine,2002,2.642979334
20110, Alpine,2003,2.627524536
20110, Alpine,2004,2.596406091
20110, Alpine,2005,2.583875174
20110, Alpine,2006,2.560484128
20110, Alpine,2007,2.553592123
20110, Alpine,2008,2.538763871
20110, Alpine,2009,2.529574531
20110, Alpine,2010,2.524771013
20110, Alpine,2011,2.520385192
20110, Alpine,2012,2.544402784
20110, Alpine,2013,2.565287646
20110, Alpine,2014,2.580324747
20110, Alpine,2015,2.595779545
20110, Alpine,2016,2.62689799
20110, Alpine,2017,2.647991701
20110, Alpine,2018,2.674724325
20110, Alpine,2019,2.690805669
20110, Alpine,2020,2.720879871
20110, Alpine,2021,2.747612495
14550, Kyogle,2001,2.717216245
14550, Kyogle,2002,2.702429053
14550, Kyogle,2003,2.675644706
14550, Kyogle,2004,2.65750947
14550, Kyogle,2005,2.652487405
14550, Kyogle,2006,2.648023347
14550, Kyogle,2007,2.648023347
14550, Kyogle,2008,2.647744344
14550, Kyogle,2009,2.65444043
14550, Kyogle,2010,2.662810539
14550, Kyogle,2011,2.660857514
14550, Kyogle,2012,2.627098076
14550, Kyogle,2013,2.607288819
14550, Kyogle,2014,2.591385613
14550, Kyogle,2015,2.565996283
14550, Kyogle,2016,2.542838983
14550, Kyogle,2017,2.557626175
14550, Kyogle,2018,2.566275287
14550, Kyogle,2019,2.576598421
14550, Kyogle,2020,2.590827605
14550, Kyogle,2021,2.607009815
50910, Brookton,2001,0.654528249
50910, Brookton,2002,0.645784551
50910, Brookton,2003,0.64953185
50910, Brookton,2004,0.642037252
50910, Brookton,2005,0.64828275
50910, Brookton,2006,0.6476582
50910, Brookton,2007,0.638289953
50910, Brookton,2008,0.633293554
50910, Brookton,2009,0.628921705
50910, Brookton,2010,0.621427106
50910, Brookton,2011,0.60518881
50910, Brookton,2012,0.619553457
50910, Brookton,2013,0.623300756
50910, Brookton,2014,0.635791753
50910, Brookton,2015,0.630795354
50910, Brookton,2016,0.625798955
50910, Brookton,2017,0.617679807
50910, Brookton,2018,0.60643791
50910, Brookton,2019,0.600192411
50910, Brookton,2020,0.60706246
50910, Brookton,2021,0.600192411
56730, Northam,2001,7.185470593
56730, Northam,2002,7.198047262
56730, Northam,2003,7.173592627
56730, Northam,2004,7.096735201
56730, Northam,2005,7.175688739
56730, Northam,2006,7.182675777
56730, Northam,2007,7.165906884
56730, Northam,2008,7.266520242
56730, Northam,2009,7.373421934
56730, Northam,2010,7.455170286
56730, Northam,2011,7.566962905
56730, Northam,2012,7.803823517
56730, Northam,2013,8.01553079
56730, Northam,2014,8.084003769
56730, Northam,2015,7.979198188
56730, Northam,2016,7.852034084
56730, Northam,2017,7.951948737
56730, Northam,2018,8.028107459
56730, Northam,2019,8.037889313
56730, Northam,2020,8.119637666
56730, Northam,2021,8.251692697
35790, Palm Island,2001,31.51704059
35790, Palm Island,2002,31.23923503
35790, Palm Island,2003,30.58639197
35790, Palm Island,2004,29.93354891
35790, Palm Island,2005,29.21125446
35790, Palm Island,2006,28.75287529
35790, Palm Island,2007,30.03078086
35790, Palm Island,2008,31.46147948
35790, Palm Island,2009,32.40601838
35790, Palm Island,2010,33.75337534
35790, Palm Island,2011,35.25352535
35790, Palm Island,2012,35.26741563
35790, Palm Island,2013,35.12851285
35790, Palm Island,2014,35.1007323
35790, Palm Island,2015,35.42020869
35790, Palm Island,2016,35.8508073
35790, Palm Island,2017,34.25342534
35790, Palm Island,2018,32.91995866
35790, Palm Island,2019,31.61427254
35790, Palm Island,2020,30.66973364
35790, Palm Island,2021,30.28080586
44000, Maralinga Tjarutja,2001,0.001285854
44000, Maralinga Tjarutja,2002,0.001248034
44000, Maralinga Tjarutja,2003,0.00121967
44000, Maralinga Tjarutja,2004,0.001162941
44000, Maralinga Tjarutja,2005,0.001096758
44000, Maralinga Tjarutja,2006,0.001049484
44000, Maralinga Tjarutja,2007,0.000926571
44000, Maralinga Tjarutja,2008,0.000832023
44000, Maralinga Tjarutja,2009,0.000794204
44000, Maralinga Tjarutja,2010,0.000756385
44000, Maralinga Tjarutja,2011,0.00070911
44000, Maralinga Tjarutja,2012,0.000737475
44000, Maralinga Tjarutja,2013,0.000699656
44000, Maralinga Tjarutja,2014,0.000661836
44000, Maralinga Tjarutja,2015,0.000624017
44000, Maralinga Tjarutja,2016,0.000586198
44000, Maralinga Tjarutja,2017,0.000642927
44000, Maralinga Tjarutja,2018,0.000718565
44000, Maralinga Tjarutja,2019,0.000803659
44000, Maralinga Tjarutja,2020,0.000879297
44000, Maralinga Tjarutja,2021,0.00096439
13450, Griffith,2001,14.89287404
13450, Griffith,2002,14.87152181
13450, Griffith,2003,14.81051545
13450, Griffith,2004,14.78489277
13450, Griffith,2005,14.84223876
13450, Griffith,2006,14.91605646
13450, Griffith,2007,14.99719493
13450, Griffith,2008,15.13994982
13450, Griffith,2009,15.31259784
13450, Griffith,2010,15.41264828
13450, Griffith,2011,15.49256662
13450, Griffith,2012,15.62617056
13450, Griffith,2013,15.68168635
13450, Griffith,2014,15.82627144
13450, Griffith,2015,15.96597602
13450, Griffith,2016,16.07883779
13450, Griffith,2017,16.25026568
13450, Griffith,2018,16.38997026
13450, Griffith,2019,16.50771255
13450, Griffith,2020,16.58946108
